date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,manufacturer
2017-07-26,Z304G0J2,ST4000DM000,4000787030016.0,1,110.0,28585136.0,95.0,0.0,100.0,5.0,100.0,0.0,88.0,710191916.0,82.0,15797.0,100.0,0.0,100.0,4.0,82.0,18.0,100.0,0.0,81.0,19.0,100.0,0.0,98.0,5223.0,19.0,19.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,15700.0,100.0,42014724696.0,100.0,56493269290.0,seagate
2017-07-26,W300J6BA,ST4000DM000,4000787030016.0,1,103.0,6198200.0,92.0,0.0,100.0,21.0,100.0,0.0,89.0,821245203.0,62.0,33987.0,100.0,0.0,100.0,21.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,6.0,64.0,72950.0,18.0,18.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,33477.0,100.0,29852034460.0,100.0,184483615672.0,seagate
2017-07-27,Z3057WLY,ST4000DM000,4000787030016.0,1,111.0,32637440.0,94.0,0.0,100.0,6.0,100.0,8.0,86.0,448553885.0,84.0,14302.0,100.0,0.0,100.0,6.0,98.0,2.0,100.0,0.0,80.0,20.0,100.0,0.0,40.0,121822.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,13713.0,100.0,23787689760.0,100.0,28630468867.0,seagate
2017-07-27,Z304KBLT,ST4000DM000,4000787030016.0,1,119.0,225299328.0,94.0,0.0,100.0,6.0,100.0,8.0,87.0,654282119.0,84.0,14812.0,100.0,0.0,100.0,6.0,88.0,12.0,100.0,1.0,78.0,22.0,100.0,0.0,98.0,5036.0,22.0,22.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,14765.0,100.0,39652754816.0,100.0,38139208859.0,seagate
2017-07-28,Z305822T,ST4000DM000,4000787030016.0,1,116.0,103544848.0,97.0,0.0,100.0,3.0,99.0,968.0,87.0,658536269.0,85.0,13468.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,97.0,6854.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,13390.0,100.0,36750358144.0,100.0,45738823821.0,seagate
2017-07-28,Z300P8WY,ST4000DM000,4000787030016.0,1,99.0,2563688.0,91.0,0.0,100.0,18.0,100.0,0.0,79.0,87550850.0,63.0,32932.0,100.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,6.0,90.0,21775.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32774.0,100.0,29698980680.0,100.0,274975612858.0,seagate
2017-07-29,W300DC56,ST4000DM000,4000787030016.0,1,112.0,48852320.0,91.0,0.0,100.0,20.0,100.0,0.0,81.0,163693990.0,59.0,35960.0,100.0,0.0,100.0,20.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,7.0,80.0,41902.0,25.0,25.0,100.0,120.0,100.0,120.0,200.0,0.0,100.0,35800.0,100.0,30744910778.0,100.0,295342652769.0,seagate
2017-07-29,Z302A4B0,ST4000DM000,4000787030016.0,1,116.0,101310888.0,97.0,0.0,100.0,3.0,100.0,0.0,100.0,691954.0,100.0,83.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,1.0,100.0,10.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,83.0,100.0,3914395112.0,100.0,8705538.0,seagate
2017-07-29,Z3026Q8Y,ST4000DM000,4000787030016.0,1,117.0,119020320.0,92.0,0.0,100.0,9.0,100.0,24.0,88.0,754931634.0,81.0,16925.0,100.0,0.0,100.0,9.0,88.0,12.0,100.0,0.0,64.0,36.0,100.0,0.0,91.0,19415.0,36.0,36.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,16821.0,100.0,42787599168.0,100.0,36990865913.0,seagate
2017-07-29,ZA10V1GN,ST8000DM002,8001563222016.0,1,61.0,38725912.0,98.0,0.0,100.0,1.0,100.0,928.0,93.0,2103103444.0,89.0,9677.0,100.0,0.0,100.0,1.0,98.0,2.0,100.0,0.0,66.0,34.0,100.0,0.0,99.0,2856.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9668.0,100.0,42112123944.0,100.0,35441138271.0,seagate
2017-07-29,ZA13QZMF,ST8000DM002,8001563222016.0,1,72.0,100981344.0,97.0,0.0,100.0,2.0,99.0,6664.0,91.0,1126148767.0,94.0,5818.0,100.0,0.0,100.0,2.0,87.0,13.0,100.0,0.0,53.0,47.0,100.0,1.0,99.0,2240.0,47.0,47.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,5786.0,100.0,30543057704.0,100.0,31756382238.0,seagate
2017-07-29,W300GMHN,ST4000DM000,4000787030016.0,1,104.0,6966888.0,91.0,0.0,100.0,29.0,98.0,2032.0,72.0,16377733.0,63.0,33286.0,100.0,0.0,100.0,28.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,5.0,73.0,55753.0,20.0,20.0,89.0,1856.0,89.0,1856.0,200.0,0.0,100.0,33089.0,100.0,28137849544.0,100.0,281589965474.0,seagate
2017-07-30,ZA14FP2W,ST8000NM0055,8001563222016.0,1,60.0,153544856.0,96.0,0.0,100.0,3.0,100.0,1296.0,87.0,528289999.0,97.0,3148.0,100.0,0.0,100.0,3.0,97.0,3.0,100.0,0.0,59.0,41.0,100.0,6.0,100.0,533.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,3138.0,100.0,23506222640.0,100.0,30615230100.0,seagate
2017-07-30,Z300H1ZR,ST4000DM000,4000787030016.0,1,117.0,163699080.0,91.0,0.0,100.0,19.0,100.0,264.0,71.0,86234865195.0,63.0,33164.0,100.0,0.0,100.0,19.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,2.0,1.0,262621.0,32.0,32.0,100.0,96.0,100.0,96.0,200.0,0.0,100.0,32034.0,100.0,23629044985.0,100.0,129082821071.0,seagate
2017-07-30,Z3008SBS,ST4000DM000,4000787030016.0,1,109.0,189668478.0,92.0,0.0,100.0,8.0,100.0,32.0,89.0,834213164.0,75.0,22239.0,100.0,0.0,100.0,8.0,85.0,15.0,100.0,0.0,77.0,23.0,100.0,1.0,97.0,6498.0,23.0,23.0,96.0,672.0,96.0,672.0,200.0,0.0,100.0,22197.0,100.0,14640428884.0,100.0,38948265853.0,seagate
2017-07-31,Z300GPLD,ST4000DM000,4000787030016.0,1,119.0,213125688.0,91.0,0.0,100.0,17.0,100.0,0.0,81.0,155738122.0,60.0,35443.0,100.0,0.0,100.0,17.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,4.0,59.0,82794.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,35108.0,100.0,33863487572.0,100.0,350727608669.0,seagate
2017-07-31,Z302T24M,ST4000DM000,4000787030016.0,1,105.0,179624404.0,96.0,0.0,100.0,4.0,100.0,0.0,87.0,524582592.0,86.0,12991.0,100.0,0.0,100.0,4.0,96.0,4.0,100.0,0.0,70.0,30.0,100.0,0.0,99.0,3451.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,12977.0,100.0,34638646960.0,100.0,44095724751.0,seagate
2017-08-01,Z304RKFV,ST4000DM000,4000787030016.0,1,118.0,170962376.0,95.0,0.0,100.0,5.0,100.0,0.0,87.0,485273272.0,86.0,12578.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,74.0,53792.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,12226.0,100.0,29145751016.0,100.0,29856349540.0,seagate
2017-08-02,Z300GZEK,ST4000DM000,137438952960.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seagate
2017-08-02,Z300GPLK,ST4000DM000,4000787030016.0,1,118.0,183492440.0,91.0,0.0,100.0,15.0,99.0,712.0,81.0,128058870.0,61.0,34810.0,100.0,0.0,100.0,15.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,2.0,83.0,34890.0,27.0,27.0,100.0,104.0,100.0,104.0,200.0,0.0,100.0,34652.0,100.0,28514561840.0,100.0,180747685315.0,seagate
2017-08-02,ZA1438QC,ST8000DM002,8001563222016.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seagate
2017-08-02,Z304YVET,ST4000DM000,4000787030016.0,1,112.0,50152640.0,93.0,0.0,100.0,10.0,100.0,0.0,87.0,551130346.0,86.0,12962.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,96.0,8610.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,12888.0,100.0,33063512440.0,100.0,38071868472.0,seagate
2017-08-02,Z300GYR9,ST4000DM000,4000787030016.0,1,112.0,46053200.0,91.0,0.0,100.0,16.0,100.0,0.0,78.0,8710091770.0,60.0,35492.0,100.0,0.0,100.0,16.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,4.0,17.0,167346.0,24.0,24.0,100.0,120.0,100.0,120.0,200.0,0.0,100.0,34890.0,100.0,30085178902.0,100.0,174543147675.0,seagate
2017-08-03,Z3042A44,ST4000DM000,4000787030016.0,1,119.0,215290696.0,92.0,0.0,100.0,8.0,100.0,0.0,89.0,818836092.0,82.0,16587.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,2.0,72.0,28.0,100.0,0.0,95.0,11951.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,16513.0,100.0,21189620079.0,100.0,172304592490.0,seagate
2017-08-03,ZA12625H,ST8000DM002,8001563222016.0,1,78.0,59284208.0,90.0,0.0,100.0,5.0,100.0,344.0,93.0,1939893914.0,89.0,9795.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,2.0,100.0,1507.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,9787.0,100.0,42411723176.0,100.0,36390180246.0,seagate
2017-08-05,Z303G2GQ,ST4000DM000,4000787030016.0,1,118.0,188105568.0,94.0,0.0,100.0,6.0,100.0,0.0,89.0,820176086.0,82.0,16637.0,100.0,0.0,100.0,6.0,46.0,54.0,100.0,2.0,69.0,31.0,100.0,0.0,94.0,13380.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,16548.0,100.0,21218505588.0,100.0,188684117384.0,seagate
2017-08-05,Z3015KEX,ST4000DM000,4000787030016.0,1,116.0,109946280.0,91.0,0.0,100.0,10.0,100.0,0.0,87.0,573815610.0,67.0,29056.0,100.0,0.0,100.0,10.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,75.0,50812.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,28850.0,100.0,26984104268.0,100.0,189333538425.0,seagate
2017-08-06,ZA142S5Q,ST8000DM002,8001563222016.0,1,77.0,146090824.0,90.0,0.0,100.0,5.0,100.0,0.0,92.0,1423418862.0,93.0,6749.0,100.0,0.0,100.0,5.0,97.0,3.0,100.0,0.0,68.0,32.0,100.0,1.0,99.0,2551.0,32.0,32.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,6700.0,100.0,32118964136.0,100.0,41493456082.0,seagate
2017-08-06,Z3040E03,ST4000DM000,4000787030016.0,1,119.0,216922592.0,91.0,0.0,100.0,10.0,100.0,0.0,88.0,759534065.0,81.0,16924.0,100.0,0.0,100.0,10.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,56.0,88515.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,16592.0,100.0,15023810728.0,100.0,71645327781.0,seagate
2017-08-07,Z3015GYQ,ST4000DM000,4000787030016.0,1,119.0,202080528.0,95.0,0.0,100.0,5.0,100.0,0.0,78.0,64483790.0,74.0,22963.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,99.0,2413.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,22952.0,100.0,24857070817.0,100.0,228609347020.0,seagate
2017-08-07,Z3014PDA,ST4000DM000,4000787030016.0,1,115.0,91493472.0,92.0,0.0,100.0,19.0,98.0,1856.0,89.0,853828155.0,66.0,30197.0,100.0,0.0,100.0,19.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,6.0,79.0,42604.0,19.0,19.0,99.0,216.0,99.0,216.0,200.0,0.0,100.0,30030.0,100.0,27501884514.0,100.0,215555162883.0,seagate
2017-08-07,Z3025M4X,ST4000DM000,4000787030016.0,1,118.0,188458672.0,92.0,0.0,100.0,13.0,100.0,0.0,89.0,925508317.0,73.0,24437.0,100.0,0.0,100.0,13.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,83.0,35762.0,20.0,20.0,100.0,112.0,100.0,112.0,200.0,0.0,100.0,24208.0,100.0,22856196735.0,100.0,139664320560.0,seagate
2017-08-08,Z300CP5B,ST4000DM000,4000787030016.0,1,111.0,34489824.0,91.0,0.0,100.0,16.0,100.0,0.0,72.0,19864365.0,61.0,34319.0,100.0,0.0,100.0,16.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,9.0,96.0,8654.0,23.0,23.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,34257.0,100.0,32093097224.0,100.0,148783093293.0,seagate
2017-08-08,Z304KCVD,ST4000DM000,4000787030016.0,1,113.0,51560960.0,91.0,0.0,100.0,9.0,100.0,0.0,86.0,466267632.0,83.0,15317.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,83.0,34725.0,18.0,18.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,15068.0,100.0,14030293392.0,100.0,49387661314.0,seagate
2017-08-08,Z305AQQS,ST4000DM000,4000787030016.0,1,96.0,25707619.0,95.0,0.0,100.0,5.0,100.0,0.0,86.0,438078983.0,84.0,14731.0,100.0,0.0,100.0,4.0,80.0,20.0,100.0,0.0,78.0,22.0,100.0,0.0,40.0,121341.0,22.0,22.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,14001.0,100.0,24218367576.0,100.0,38943020598.0,seagate
2017-08-08,ZA18BLYW,ST8000NM0055,8001563222016.0,1,81.0,112351440.0,96.0,0.0,100.0,3.0,100.0,0.0,82.0,164789997.0,100.0,673.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,58.0,42.0,100.0,5.0,100.0,213.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,660.0,100.0,6329212728.0,100.0,5849253580.0,seagate
2017-08-08,Z300MHTB,ST4000DM000,4000787030016.0,1,104.0,170068129.0,91.0,0.0,100.0,24.0,100.0,16.0,75.0,36092724.0,61.0,34955.0,100.0,0.0,100.0,24.0,98.0,2.0,100.0,0.0,76.0,24.0,100.0,14.0,71.0,59699.0,24.0,24.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,34714.0,100.0,31621433418.0,100.0,136999939292.0,seagate
2017-08-08,Z300GZBJ,ST4000DM000,4000787030016.0,1,118.0,189798272.0,92.0,0.0,100.0,21.0,100.0,0.0,81.0,166266688.0,61.0,34956.0,100.0,0.0,100.0,21.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,7.0,78.0,45695.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,34760.0,100.0,28941605470.0,100.0,181507327668.0,seagate
2017-08-08,W300K24Q,ST4000DM000,4000787030016.0,1,118.0,189199720.0,92.0,0.0,100.0,16.0,100.0,0.0,90.0,981219136.0,63.0,32978.0,100.0,0.0,100.0,16.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,3.0,1.0,222530.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32074.0,100.0,28896604310.0,100.0,272369863491.0,seagate
2017-08-08,Z300GQ6S,ST4000DM000,4000787030016.0,1,118.0,198157320.0,91.0,0.0,100.0,21.0,100.0,0.0,81.0,153340414.0,60.0,35620.0,100.0,0.0,100.0,21.0,82.0,18.0,100.0,0.0,79.0,21.0,100.0,4.0,52.0,96469.0,21.0,21.0,100.0,80.0,100.0,80.0,200.0,0.0,100.0,35233.0,100.0,33969281496.0,100.0,326013441968.0,seagate
2017-08-08,Z300GPMF,ST4000DM000,4000787030016.0,1,119.0,224203904.0,92.0,0.0,100.0,11.0,97.0,3600.0,82.0,180213723.0,60.0,35642.0,100.0,0.0,100.0,11.0,100.0,0.0,100.0,1.0,76.0,24.0,100.0,4.0,94.0,13186.0,24.0,24.0,99.0,176.0,99.0,176.0,200.0,0.0,100.0,35585.0,100.0,33680833196.0,100.0,301412424794.0,seagate
2017-08-09,Z30417KP,ST4000DM000,4000787030016.0,1,106.0,186172041.0,94.0,0.0,100.0,6.0,100.0,32.0,89.0,844012951.0,81.0,16758.0,100.0,0.0,100.0,6.0,90.0,10.0,100.0,0.0,69.0,31.0,100.0,0.0,95.0,10799.0,31.0,31.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,16696.0,100.0,22078581651.0,100.0,150804975054.0,seagate
2017-08-09,W30045Y4,ST4000DM000,4000787030016.0,1,119.0,216312400.0,91.0,0.0,100.0,26.0,99.0,672.0,89.0,867235144.0,61.0,34314.0,100.0,0.0,100.0,26.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,15.0,42.0,116093.0,21.0,21.0,100.0,112.0,100.0,112.0,200.0,0.0,100.0,33827.0,100.0,29346917721.0,100.0,161898477593.0,seagate
2017-08-09,Z300SWK6,ST4000DM000,4000787030016.0,1,117.0,140855504.0,92.0,0.0,100.0,12.0,100.0,288.0,88.0,707805043.0,65.0,31401.0,100.0,0.0,100.0,12.0,91.0,9.0,100.0,0.0,79.0,21.0,100.0,1.0,94.0,13374.0,21.0,21.0,100.0,104.0,100.0,104.0,200.0,0.0,100.0,31319.0,100.0,28291494858.0,100.0,103884208314.0,seagate
2017-08-10,Z3017NCG,ST4000DM000,4000787030016.0,1,111.0,30608944.0,92.0,0.0,100.0,10.0,100.0,0.0,88.0,736859003.0,77.0,20723.0,100.0,0.0,100.0,10.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,59.0,82054.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20114.0,100.0,19279963096.0,100.0,125582956672.0,seagate
2017-08-10,Z304JW87,ST4000DM000,4000787030016.0,1,116.0,112289576.0,94.0,0.0,100.0,6.0,100.0,32.0,88.0,739794681.0,82.0,16162.0,100.0,0.0,100.0,6.0,84.0,16.0,100.0,0.0,73.0,27.0,100.0,0.0,97.0,6561.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,16073.0,100.0,43530943800.0,100.0,40803908624.0,seagate
2017-08-10,Z3015V3M,ST4000DM000,4000787030016.0,1,117.0,123038752.0,91.0,0.0,100.0,15.0,97.0,4200.0,88.0,745741956.0,66.0,30191.0,100.0,0.0,100.0,15.0,100.0,0.0,100.0,1.0,69.0,31.0,100.0,3.0,84.0,32106.0,31.0,31.0,96.0,800.0,96.0,800.0,200.0,0.0,100.0,30058.0,100.0,27224575710.0,100.0,211082199362.0,seagate
2017-08-10,Z305D6N4,ST4000DM000,4000787030016.0,1,112.0,123245640.0,93.0,0.0,100.0,7.0,100.0,0.0,87.0,578262549.0,85.0,13416.0,100.0,0.0,100.0,7.0,87.0,13.0,100.0,0.0,63.0,37.0,100.0,0.0,98.0,4130.0,37.0,37.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,13340.0,100.0,34295670840.0,100.0,32289149364.0,seagate
2017-08-10,Z300NCNR,ST4000DM000,4000787030016.0,1,115.0,99504528.0,91.0,0.0,100.0,15.0,100.0,0.0,90.0,977765300.0,62.0,33329.0,100.0,0.0,100.0,15.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,4.0,1.0,212981.0,18.0,18.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32585.0,100.0,28790235234.0,100.0,279946015499.0,seagate
2017-08-10,Z304TTBV,ST4000DM000,4000787030016.0,1,115.0,89966664.0,96.0,0.0,100.0,4.0,100.0,72.0,87.0,627470279.0,85.0,13776.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,96.0,9704.0,23.0,23.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,13693.0,100.0,36361992776.0,100.0,32574452190.0,seagate
2017-08-10,S3013N9H,ST4000DM000,4000787030016.0,1,116.0,107895144.0,93.0,0.0,100.0,22.0,100.0,0.0,79.0,91283365.0,98.0,1988.0,100.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,98.0,4053.0,23.0,23.0,100.0,72.0,100.0,72.0,200.0,0.0,100.0,1850.0,100.0,10401289809.0,100.0,2300446335.0,seagate
2017-08-11,Z3029F2Y,ST4000DM000,4000787030016.0,1,110.0,26251816.0,96.0,0.0,100.0,4.0,100.0,0.0,90.0,975404995.0,74.0,23405.0,100.0,0.0,100.0,4.0,94.0,6.0,100.0,0.0,83.0,17.0,100.0,0.0,99.0,2378.0,17.0,17.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,23390.0,100.0,22625289116.0,100.0,158116493840.0,seagate
2017-08-11,Z305KVHJ,ST4000DM000,4000787030016.0,1,102.0,117735692.0,95.0,0.0,100.0,5.0,100.0,0.0,87.0,479206575.0,86.0,12812.0,100.0,0.0,100.0,5.0,93.0,7.0,100.0,0.0,75.0,25.0,100.0,0.0,74.0,53111.0,25.0,25.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,12460.0,100.0,28613877320.0,100.0,45094003721.0,seagate
2017-08-12,S3011596,ST4000DM000,4000787030016.0,1,113.0,179562457.0,96.0,0.0,100.0,4.0,100.0,16.0,89.0,895863171.0,77.0,20329.0,100.0,0.0,100.0,4.0,82.0,18.0,100.0,0.0,83.0,17.0,100.0,0.0,83.0,34350.0,17.0,17.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20158.0,100.0,49368018352.0,100.0,49684713166.0,seagate
2017-08-12,ZA175053,ST8000NM0055,8001563222016.0,1,80.0,110874912.0,99.0,0.0,100.0,1.0,100.0,8.0,79.0,85623877.0,100.0,862.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,59.0,41.0,100.0,18.0,100.0,226.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,844.0,100.0,5563624944.0,100.0,345260188.0,seagate
2017-08-12,Z303XYTX,ST4000DM000,4000787030016.0,1,114.0,59872376.0,93.0,0.0,100.0,7.0,100.0,0.0,87.0,637718753.0,83.0,15482.0,100.0,0.0,100.0,7.0,87.0,13.0,100.0,0.0,79.0,21.0,100.0,0.0,93.0,14807.0,21.0,21.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,15341.0,100.0,36983078656.0,100.0,41834708674.0,seagate
2017-08-12,Z3029ZWA,ST4000DM000,4000787030016.0,1,110.0,52133744.0,94.0,0.0,100.0,6.0,100.0,0.0,89.0,902332041.0,77.0,20327.0,100.0,0.0,100.0,6.0,91.0,9.0,100.0,0.0,79.0,21.0,100.0,0.0,85.0,31869.0,21.0,21.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,20168.0,100.0,47034691456.0,100.0,55768614266.0,seagate
2017-08-12,ZA11NEJ0,ST8000NM0055,8001563222016.0,1,77.0,54302496.0,99.0,0.0,100.0,1.0,100.0,504.0,84.0,240856845.0,99.0,1702.0,100.0,0.0,100.0,1.0,94.0,6.0,100.0,0.0,61.0,39.0,100.0,0.0,100.0,166.0,39.0,39.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,1700.0,100.0,18625551448.0,100.0,18247144236.0,seagate
2017-08-13,Z300WQ9W,ST4000DM000,4000787030016.0,1,117.0,148005368.0,92.0,0.0,100.0,13.0,100.0,8.0,89.0,904662281.0,64.0,31705.0,100.0,0.0,100.0,13.0,98.0,2.0,100.0,0.0,80.0,20.0,100.0,5.0,64.0,73598.0,20.0,20.0,100.0,80.0,100.0,80.0,200.0,0.0,100.0,31164.0,100.0,27216103977.0,100.0,308525662185.0,seagate
2017-08-13,ZA11S8FB,ST8000DM002,8001563222016.0,1,70.0,29090696.0,94.0,0.0,100.0,3.0,100.0,8.0,94.0,2600745296.0,90.0,9069.0,100.0,0.0,100.0,3.0,97.0,3.0,100.0,0.0,77.0,23.0,100.0,3.0,100.0,1829.0,23.0,23.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,9016.0,100.0,35125407232.0,100.0,33940368198.0,seagate
2017-08-13,W3003ZEE,ST4000DM000,4000787030016.0,1,111.0,221634382.0,94.0,0.0,100.0,6.0,100.0,0.0,75.0,30640599.0,78.0,20047.0,100.0,0.0,100.0,6.0,52.0,48.0,100.0,0.0,75.0,25.0,100.0,0.0,99.0,3631.0,25.0,25.0,100.0,32.0,100.0,32.0,200.0,0.0,100.0,20032.0,100.0,17846296382.0,100.0,70818333392.0,seagate
2017-08-13,Z304L8TV,ST4000DM000,4000787030016.0,1,105.0,134649210.0,93.0,0.0,100.0,7.0,100.0,0.0,88.0,707329860.0,83.0,15168.0,100.0,0.0,100.0,7.0,81.0,19.0,100.0,0.0,79.0,21.0,100.0,0.0,95.0,10127.0,21.0,21.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,15009.0,100.0,37076401376.0,100.0,48818077182.0,seagate
2017-08-13,W300BNPK,ST4000DM000,4000787030016.0,1,113.0,54768656.0,91.0,0.0,100.0,11.0,98.0,2136.0,83.0,207291925.0,60.0,35784.0,100.0,0.0,100.0,10.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,3.0,92.0,16948.0,18.0,18.0,100.0,136.0,100.0,136.0,200.0,0.0,100.0,35703.0,100.0,31847359962.0,100.0,149129641532.0,seagate
2017-08-13,ZA10CHRQ,ST8000DM002,8001563222016.0,1,81.0,132081032.0,97.0,0.0,100.0,2.0,100.0,24.0,90.0,966069220.0,88.0,10706.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,29.0,100.0,295.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,10702.0,100.0,26597079896.0,100.0,37935042634.0,seagate
2017-08-14,W300B2GY,ST4000DM000,4000787030016.0,1,114.0,59265528.0,91.0,0.0,100.0,12.0,100.0,0.0,83.0,212413509.0,60.0,35810.0,100.0,0.0,100.0,11.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,3.0,92.0,16929.0,21.0,21.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,35731.0,100.0,31891981778.0,100.0,153013713491.0,seagate
2017-08-14,Z305D68J,ST4000DM000,4000787030016.0,1,120.0,237714656.0,96.0,0.0,100.0,4.0,100.0,8.0,87.0,572430349.0,85.0,13244.0,100.0,0.0,100.0,4.0,69.0,31.0,100.0,0.0,73.0,27.0,100.0,0.0,96.0,9719.0,27.0,27.0,100.0,16.0,100.0,16.0,200.0,0.0,100.0,13160.0,100.0,32467827856.0,100.0,53878999157.0,seagate
